"2020-10-07";"23:22:30";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-06";"21:06:07";"SCHS";"";"Chart start ";""
"5";"2020-10-06";"21:06:08";"C";"";"File Nr. 404 | File Dev. ID #1, DIVING-PAM-II:  ";""
"4822445";"2020-10-06";"22:26:30";"F";"10092";"501";"794";"0";"0.369";"0.0"
"4826555";"2020-10-06";"22:26:34";"F";"10093";"440";"807";"0";"0.455";"0.0"
"4827005";"2020-10-06";"22:26:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.2 ";""
"4831005";"2020-10-06";"22:26:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.2 ";""
"4833205";"2020-10-06";"22:26:41";"F";"10094";"244";"734";"0";"0.668";"0.0"
"4838005";"2020-10-06";"22:26:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.3 ";""
"4840465";"2020-10-06";"22:26:48";"F";"10095";"255";"808";"0";"0.684";"0.0"
"4844005";"2020-10-06";"22:26:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.3 ";""
"4845485";"2020-10-06";"22:26:53";"F";"10096";"148";"624";"0";"0.763";"0.0"
"4850005";"2020-10-06";"22:26:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.3 ";""
"4850315";"2020-10-06";"22:26:58";"F";"10097";"207";"588";"0";"0.648";"0.0"
"4855005";"2020-10-06";"22:27:03";"SPEC";"";"PAR: - 32768; Depth: 0.0; Temp.: 32.3 ";""
"4855755";"2020-10-06";"22:27:03";"F";"10098";"183";"635";"0";"0.712";"0.0"
"4860005";"2020-10-06";"22:27:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.3 ";""
"4868605";"2020-10-06";"22:27:16";"F";"10099";"343";"793";"0";"0.567";"0.0"
"4873005";"2020-10-06";"22:27:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.4 ";""
"4904905";"2020-10-06";"22:27:52";"F";"10100";"160";"392";"0";"0.592";"0.0"
"4904910";"2020-10-06";"22:27:52";"SCHE";"";"Chart stop ";""
"4908005";"2020-10-06";"22:27:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.4 ";""
"78480000";"2020-10-07";"18:54:07";"SCHS";"";"Chart start ";""
"78480005";"2020-10-07";"18:54:08";"C";"";"File Nr. 412 | File Dev. ID #1, DIVING-PAM-II:  ";""
"78541195";"2020-10-07";"18:55:09";"F";"10101";"26";"68";"0";"0.618";"0.0"
"78545005";"2020-10-07";"18:55:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.2 ";""
"78563985";"2020-10-07";"18:55:31";"F";"10102";"34";"47";"0";"-";"-"
"78567005";"2020-10-07";"18:55:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.2 ";""
"78575455";"2020-10-07";"18:55:43";"F";"10103";"95";"157";"0";"0.395";"0.0"
"78580005";"2020-10-07";"18:55:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.3 ";""
"78585865";"2020-10-07";"18:55:53";"F";"10104";"16";"73";"0";"0.781";"0.0"
"78590005";"2020-10-07";"18:55:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.2 ";""
"78593995";"2020-10-07";"18:56:01";"F";"10105";"103";"137";"0";"0.248";"0.0"
"78598005";"2020-10-07";"18:56:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.3 ";""
"78606365";"2020-10-07";"18:56:14";"F";"10106";"49";"76";"0";"0.355";"0.0"
"78611005";"2020-10-07";"18:56:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.3 ";""
"78630605";"2020-10-07";"18:56:38";"F";"10107";"80";"102";"0";"0.216";"0.0"
"78635005";"2020-10-07";"18:56:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.3 ";""
"78683125";"2020-10-07";"18:57:31";"F";"10108";"195";"227";"0";"0.141";"0.0"
"78687005";"2020-10-07";"18:57:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.4 ";""
"78689705";"2020-10-07";"18:57:37";"F";"10109";"40";"58";"0";"0.310";"0.0"
"78694005";"2020-10-07";"18:57:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.4 ";""
"78699275";"2020-10-07";"18:57:47";"F";"10110";"34";"60";"0";"0.433";"0.0"
"78703005";"2020-10-07";"18:57:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.4 ";""
"78705485";"2020-10-07";"18:57:53";"F";"10111";"48";"58";"0";"0.172";"0.0"
"78710005";"2020-10-07";"18:57:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.4 ";""
"78717735";"2020-10-07";"18:58:05";"F";"10112";"139";"172";"0";"0.192";"0.0"
"78722005";"2020-10-07";"18:58:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.5 ";""
"78723955";"2020-10-07";"18:58:11";"F";"10113";"91";"91";"0";"0.000";"0.0"
"78728005";"2020-10-07";"18:58:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.5 ";""
"78731105";"2020-10-07";"18:58:19";"F";"10114";"48";"150";"0";"0.680";"0.0"
"78735005";"2020-10-07";"18:58:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.5 ";""
"78742045";"2020-10-07";"18:58:30";"F";"10115";"87";"110";"0";"0.209";"0.0"
"78746005";"2020-10-07";"18:58:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.5 ";""
"78752065";"2020-10-07";"18:58:40";"F";"10116";"27";"104";"0";"0.740";"0.0"
"78757005";"2020-10-07";"18:58:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.5 ";""
"78764695";"2020-10-07";"18:58:52";"F";"10117";"84";"166";"0";"0.494";"0.0"
"78769005";"2020-10-07";"18:58:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.5 ";""
"78774035";"2020-10-07";"18:59:02";"F";"10118";"91";"110";"0";"0.173";"0.0"
"78779005";"2020-10-07";"18:59:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.6 ";""
"78781565";"2020-10-07";"18:59:09";"F";"10119";"15";"61";"0";"0.754";"0.0"
"78785005";"2020-10-07";"18:59:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.6 ";""
"78792815";"2020-10-07";"18:59:20";"F";"10120";"17";"74";"0";"0.770";"0.0"
"78797005";"2020-10-07";"18:59:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.6 ";""
"78805805";"2020-10-07";"18:59:33";"F";"10121";"29";"48";"0";"-";"-"
"78810005";"2020-10-07";"18:59:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.7 ";""
"78817235";"2020-10-07";"18:59:45";"F";"10122";"524";"582";"0";"0.100";"0.0"
"78821005";"2020-10-07";"18:59:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.7 ";""
"78824455";"2020-10-07";"18:59:52";"F";"10123";"472";"532";"0";"0.113";"0.0"
"78829005";"2020-10-07";"18:59:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.7 ";""
"78831385";"2020-10-07";"18:59:59";"F";"10124";"433";"470";"0";"0.079";"0.0"
"78836005";"2020-10-07";"19:00:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.7 ";""
"78838045";"2020-10-07";"19:00:06";"F";"10125";"202";"230";"0";"0.122";"0.0"
"78843005";"2020-10-07";"19:00:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.7 ";""
"78847725";"2020-10-07";"19:00:15";"F";"10126";"43";"686";"0";"0.937";"0.0"
"78851005";"2020-10-07";"19:00:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.7 ";""
"78853175";"2020-10-07";"19:00:21";"F";"10127";"454";"823";"0";"0.448";"0.0"
"78858005";"2020-10-07";"19:00:26";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.7 ";""
"78860045";"2020-10-07";"19:00:28";"F";"10128";"311";"397";"0";"0.217";"0.0"
"78865005";"2020-10-07";"19:00:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78867975";"2020-10-07";"19:00:35";"F";"10129";"63";"123";"0";"0.488";"0.0"
"78872005";"2020-10-07";"19:00:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78876625";"2020-10-07";"19:00:44";"F";"10130";"94";"94";"0";"0.000";"0.0"
"78881005";"2020-10-07";"19:00:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78883615";"2020-10-07";"19:00:51";"F";"10131";"178";"466";"0";"0.618";"0.0"
"78888005";"2020-10-07";"19:00:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78890295";"2020-10-07";"19:00:58";"F";"10132";"274";"377";"0";"0.273";"0.0"
"78895005";"2020-10-07";"19:01:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78898045";"2020-10-07";"19:01:06";"F";"10133";"247";"473";"0";"0.478";"0.0"
"78903005";"2020-10-07";"19:01:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78921395";"2020-10-07";"19:01:29";"F";"10134";"506";"550";"0";"0.080";"0.0"
"78926005";"2020-10-07";"19:01:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78929105";"2020-10-07";"19:01:37";"F";"10135";"349";"432";"0";"0.192";"0.0"
"78934005";"2020-10-07";"19:01:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78936035";"2020-10-07";"19:01:44";"F";"10136";"269";"344";"0";"0.218";"0.0"
"78941005";"2020-10-07";"19:01:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78943445";"2020-10-07";"19:01:51";"F";"10137";"78";"115";"0";"0.322";"0.0"
"78948005";"2020-10-07";"19:01:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.8 ";""
"78948415";"2020-10-07";"19:01:56";"F";"10138";"103";"135";"0";"0.237";"0.0"
"78953005";"2020-10-07";"19:02:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.9 ";""
"78956755";"2020-10-07";"19:02:04";"F";"10139";"66";"135";"0";"0.511";"0.0"
"78961005";"2020-10-07";"19:02:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.9 ";""
"78966245";"2020-10-07";"19:02:14";"F";"10140";"44";"104";"0";"0.577";"0.0"
"78971005";"2020-10-07";"19:02:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.9 ";""
"78977445";"2020-10-07";"19:02:25";"F";"10141";"309";"337";"0";"0.083";"0.0"
"78982005";"2020-10-07";"19:02:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.9 ";""
"78983155";"2020-10-07";"19:02:31";"F";"10142";"237";"376";"0";"0.370";"0.0"
"78988005";"2020-10-07";"19:02:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.9 ";""
"78994755";"2020-10-07";"19:02:42";"F";"10143";"381";"821";"0";"0.536";"0.0"
"78999005";"2020-10-07";"19:02:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.9 ";""
"78999095";"2020-10-07";"19:02:47";"F";"10144";"365";"978";"0";"0.627";"0.0"
"79004005";"2020-10-07";"19:02:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.9 ";""
"79009275";"2020-10-07";"19:02:57";"F";"10145";"107";"107";"0";"0.000";"0.0"
"79013005";"2020-10-07";"19:03:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.0 ";""
"79023035";"2020-10-07";"19:03:11";"F";"10146";"80";"106";"0";"0.245";"0.0"
"79027005";"2020-10-07";"19:03:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 29.9 ";""
"79031595";"2020-10-07";"19:03:19";"F";"10147";"97";"97";"0";"0.000";"0.0"
"79036005";"2020-10-07";"19:03:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.0 ";""
"79037095";"2020-10-07";"19:03:25";"F";"10148";"17";"40";"0";"-";"-"
"79042005";"2020-10-07";"19:03:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.0 ";""
"79045905";"2020-10-07";"19:03:33";"F";"10149";"35";"64";"0";"0.453";"0.0"
"79045910";"2020-10-07";"19:03:33";"SCHE";"";"Chart stop ";""
"79050005";"2020-10-07";"19:03:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.0 ";""
"79120000";"2020-10-07";"19:04:47";"SCHS";"";"Chart start ";""
"79120005";"2020-10-07";"19:04:48";"C";"";"File Nr. 413 | File Dev. ID #1, DIVING-PAM-II:  ";""
"79142675";"2020-10-07";"19:05:10";"F";"10150";"180";"349";"0";"0.484";"0.0"
"79146005";"2020-10-07";"19:05:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.0 ";""
"79148465";"2020-10-07";"19:05:16";"F";"10151";"68";"92";"0";"0.261";"0.0"
"79153005";"2020-10-07";"19:05:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.0 ";""
"79156275";"2020-10-07";"19:05:24";"F";"10152";"109";"296";"0";"0.632";"0.0"
"79160005";"2020-10-07";"19:05:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79162395";"2020-10-07";"19:05:30";"F";"10153";"201";"497";"0";"0.596";"0.0"
"79167005";"2020-10-07";"19:05:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.0 ";""
"79167175";"2020-10-07";"19:05:35";"F";"10154";"115";"115";"0";"0.000";"0.0"
"79171005";"2020-10-07";"19:05:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79171835";"2020-10-07";"19:05:39";"F";"10155";"40";"119";"0";"0.664";"0.0"
"79176005";"2020-10-07";"19:05:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.0 ";""
"79178225";"2020-10-07";"19:05:46";"F";"10156";"118";"218";"0";"0.459";"0.0"
"79183005";"2020-10-07";"19:05:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79186905";"2020-10-07";"19:05:54";"F";"10157";"71";"73";"0";"0.027";"0.0"
"79191005";"2020-10-07";"19:05:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79203125";"2020-10-07";"19:06:11";"F";"10158";"123";"155";"0";"0.206";"0.0"
"79208005";"2020-10-07";"19:06:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79209005";"2020-10-07";"19:06:17";"F";"10159";"106";"240";"0";"0.558";"0.0"
"79214005";"2020-10-07";"19:06:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79217955";"2020-10-07";"19:06:25";"F";"10160";"14";"67";"0";"0.791";"0.0"
"79222005";"2020-10-07";"19:06:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79228245";"2020-10-07";"19:06:36";"F";"10161";"31";"66";"0";"0.530";"0.0"
"79232005";"2020-10-07";"19:06:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79238955";"2020-10-07";"19:06:46";"F";"10162";"35";"45";"0";"-";"-"
"79242005";"2020-10-07";"19:06:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.1 ";""
"79243565";"2020-10-07";"19:06:51";"F";"10163";"153";"232";"0";"0.341";"0.0"
"79248005";"2020-10-07";"19:06:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79251675";"2020-10-07";"19:06:59";"F";"10164";"348";"417";"0";"0.165";"0.0"
"79255005";"2020-10-07";"19:07:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79259975";"2020-10-07";"19:07:07";"F";"10165";"77";"226";"0";"0.659";"0.0"
"79264005";"2020-10-07";"19:07:12";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79265375";"2020-10-07";"19:07:13";"F";"10166";"181";"258";"0";"0.298";"0.0"
"79270005";"2020-10-07";"19:07:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79272035";"2020-10-07";"19:07:20";"F";"10167";"81";"206";"0";"0.607";"0.0"
"79277005";"2020-10-07";"19:07:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79286895";"2020-10-07";"19:07:34";"F";"10168";"26";"61";"0";"0.574";"0.0"
"79291005";"2020-10-07";"19:07:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79302315";"2020-10-07";"19:07:50";"F";"10169";"63";"83";"0";"0.241";"0.0"
"79307005";"2020-10-07";"19:07:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79308255";"2020-10-07";"19:07:56";"F";"10170";"39";"497";"0";"0.922";"0.0"
"79313005";"2020-10-07";"19:08:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79315165";"2020-10-07";"19:08:03";"F";"10171";"400";"617";"0";"0.352";"0.0"
"79320005";"2020-10-07";"19:08:08";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79322295";"2020-10-07";"19:08:10";"F";"10172";"407";"462";"0";"0.119";"0.0"
"79327005";"2020-10-07";"19:08:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79329085";"2020-10-07";"19:08:17";"F";"10173";"281";"343";"0";"0.181";"0.0"
"79334005";"2020-10-07";"19:08:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79335455";"2020-10-07";"19:08:23";"F";"10174";"230";"254";"0";"0.094";"0.0"
"79339005";"2020-10-07";"19:08:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79340815";"2020-10-07";"19:08:28";"F";"10175";"222";"420";"0";"0.471";"0.0"
"79345005";"2020-10-07";"19:08:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79346305";"2020-10-07";"19:08:34";"F";"10176";"147";"155";"0";"0.052";"0.0"
"79350005";"2020-10-07";"19:08:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.3 ";""
"79352545";"2020-10-07";"19:08:40";"F";"10177";"40";"138";"0";"0.710";"0.0"
"79356695";"2020-10-07";"19:08:44";"F";"10178";"35";"56";"0";"0.375";"0.0"
"79357005";"2020-10-07";"19:08:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79361005";"2020-10-07";"19:08:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79363555";"2020-10-07";"19:08:51";"F";"10179";"107";"125";"0";"0.144";"0.0"
"79368005";"2020-10-07";"19:08:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79372835";"2020-10-07";"19:09:00";"F";"10180";"263";"371";"0";"0.291";"0.0"
"79377005";"2020-10-07";"19:09:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79377215";"2020-10-07";"19:09:05";"F";"10181";"398";"549";"0";"0.275";"0.0"
"79382005";"2020-10-07";"19:09:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79383965";"2020-10-07";"19:09:11";"F";"10182";"143";"482";"0";"0.703";"0.0"
"79388005";"2020-10-07";"19:09:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79390465";"2020-10-07";"19:09:18";"F";"10183";"358";"625";"0";"0.427";"0.0"
"79395005";"2020-10-07";"19:09:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79398615";"2020-10-07";"19:09:26";"F";"10184";"242";"521";"0";"0.536";"0.0"
"79403005";"2020-10-07";"19:09:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79413385";"2020-10-07";"19:09:41";"F";"10185";"101";"181";"0";"0.442";"0.0"
"79418005";"2020-10-07";"19:09:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79421665";"2020-10-07";"19:09:49";"F";"10186";"137";"148";"0";"0.074";"0.0"
"79426005";"2020-10-07";"19:09:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79428205";"2020-10-07";"19:09:56";"F";"10187";"35";"62";"0";"0.435";"0.0"
"79433005";"2020-10-07";"19:10:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79435575";"2020-10-07";"19:10:03";"F";"10188";"47";"85";"0";"0.447";"0.0"
"79439005";"2020-10-07";"19:10:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79442055";"2020-10-07";"19:10:10";"F";"10189";"42";"62";"0";"0.323";"0.0"
"79447005";"2020-10-07";"19:10:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79455895";"2020-10-07";"19:10:23";"F";"10190";"633";"772";"0";"0.180";"0.0"
"79460005";"2020-10-07";"19:10:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79460675";"2020-10-07";"19:10:28";"F";"10191";"474";"688";"0";"0.311";"0.0"
"79465005";"2020-10-07";"19:10:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79465805";"2020-10-07";"19:10:33";"F";"10192";"423";"529";"0";"0.200";"0.0"
"79470005";"2020-10-07";"19:10:38";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79471595";"2020-10-07";"19:10:39";"F";"10193";"164";"359";"0";"0.543";"0.0"
"79476005";"2020-10-07";"19:10:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79480995";"2020-10-07";"19:10:48";"F";"10194";"462";"526";"0";"0.122";"0.0"
"79485005";"2020-10-07";"19:10:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79486895";"2020-10-07";"19:10:54";"F";"10195";"201";"237";"0";"0.152";"0.0"
"79491005";"2020-10-07";"19:10:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79492915";"2020-10-07";"19:11:00";"F";"10196";"34";"78";"0";"0.564";"0.0"
"79497005";"2020-10-07";"19:11:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.2 ";""
"79498035";"2020-10-07";"19:11:06";"F";"10197";"47";"63";"0";"0.254";"0.0"
"79503005";"2020-10-07";"19:11:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.3 ";""
"79506895";"2020-10-07";"19:11:14";"F";"10198";"25";"59";"0";"0.576";"0.0"
"79511005";"2020-10-07";"19:11:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.3 ";""
"79512485";"2020-10-07";"19:11:20";"F";"10199";"35";"72";"0";"0.514";"0.0"
"79517005";"2020-10-07";"19:11:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.3 ";""
"79520035";"2020-10-07";"19:11:28";"F";"10200";"121";"133";"0";"0.090";"0.0"
"79524005";"2020-10-07";"19:11:32";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.3 ";""
"79526455";"2020-10-07";"19:11:34";"F";"10201";"47";"85";"0";"0.447";"0.0"
"79526460";"2020-10-07";"19:11:34";"SCHE";"";"Chart stop ";""
"79531005";"2020-10-07";"19:11:39";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 30.3 ";""
