"2020-10-07";"23:14:48";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-07";"19:12:05";"SCHS";"";"Chart start ";""
"2391005";"2020-10-07";"19:51:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2399895";"2020-10-07";"19:52:05";"F";"10450";"356";"1358";"0";"0.738";"0.0"
"2399900";"2020-10-07";"19:52:05";"SCHE";"";"Chart stop ";""
"2403005";"2020-10-07";"19:52:09";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2438000";"2020-10-07";"19:52:43";"SCHS";"";"Chart start ";""
"2438005";"2020-10-07";"19:52:44";"C";"";"File Nr. 421 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2452005";"2020-10-07";"19:52:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2486545";"2020-10-07";"19:53:32";"F";"10451";"8";"17";"0";"-";"-"
"2490005";"2020-10-07";"19:53:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2494315";"2020-10-07";"19:53:40";"F";"10452";"6";"15";"0";"-";"-"
"2498005";"2020-10-07";"19:53:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2504955";"2020-10-07";"19:53:50";"F";"10453";"7";"13";"0";"-";"-"
"2508005";"2020-10-07";"19:53:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2511565";"2020-10-07";"19:53:57";"F";"10454";"10";"20";"0";"-";"-"
"2515005";"2020-10-07";"19:54:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2520125";"2020-10-07";"19:54:06";"F";"10455";"6";"20";"0";"-";"-"
"2524005";"2020-10-07";"19:54:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2529705";"2020-10-07";"19:54:15";"F";"10456";"8";"22";"0";"-";"-"
"2533005";"2020-10-07";"19:54:19";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2541185";"2020-10-07";"19:54:27";"F";"10457";"4";"16";"0";"-";"-"
"2545005";"2020-10-07";"19:54:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2552135";"2020-10-07";"19:54:38";"F";"10458";"6";"15";"0";"-";"-"
"2556005";"2020-10-07";"19:54:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2561865";"2020-10-07";"19:54:47";"F";"10459";"6";"15";"0";"-";"-"
"2565005";"2020-10-07";"19:54:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2572035";"2020-10-07";"19:54:58";"F";"10460";"14";"14";"0";"-";"-"
"2576005";"2020-10-07";"19:55:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2581735";"2020-10-07";"19:55:07";"F";"10461";"6";"17";"0";"-";"-"
"2585005";"2020-10-07";"19:55:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2590975";"2020-10-07";"19:55:16";"F";"10462";"7";"12";"0";"-";"-"
"2594005";"2020-10-07";"19:55:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2599355";"2020-10-07";"19:55:25";"F";"10463";"8";"14";"0";"-";"-"
"2603005";"2020-10-07";"19:55:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2610985";"2020-10-07";"19:55:36";"F";"10464";"12";"17";"0";"-";"-"
"2614005";"2020-10-07";"19:55:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2620845";"2020-10-07";"19:55:46";"F";"10465";"0";"20";"0";"-";"-"
"2624005";"2020-10-07";"19:55:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2630075";"2020-10-07";"19:55:56";"F";"10466";"10";"18";"0";"-";"-"
"2634005";"2020-10-07";"19:56:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2653595";"2020-10-07";"19:56:19";"F";"10467";"9";"14";"0";"-";"-"
"2657005";"2020-10-07";"19:56:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2665055";"2020-10-07";"19:56:31";"F";"10468";"13";"15";"0";"-";"-"
"2669005";"2020-10-07";"19:56:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2677135";"2020-10-07";"19:56:43";"F";"10469";"8";"10";"0";"-";"-"
"2681005";"2020-10-07";"19:56:47";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2685055";"2020-10-07";"19:56:51";"F";"10470";"7";"17";"0";"-";"-"
"2689005";"2020-10-07";"19:56:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2693595";"2020-10-07";"19:56:59";"F";"10471";"6";"19";"0";"-";"-"
"2693600";"2020-10-07";"19:56:59";"SCHE";"";"Chart stop ";""
"2697005";"2020-10-07";"19:57:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.4 ";""
"2781000";"2020-10-07";"19:58:26";"SCHS";"";"Chart start ";""
"2781005";"2020-10-07";"19:58:27";"C";"";"File Nr. 422 | File Dev. ID #1, DIVING-PAM-II:  ";""
"2807235";"2020-10-07";"19:58:53";"F";"10472";"529";"1395";"0";"0.621";"0.0"
"2812005";"2020-10-07";"19:58:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.5 ";""
"2812205";"2020-10-07";"19:58:58";"F";"10473";"347";"1141";"0";"0.696";"0.0"
"2817005";"2020-10-07";"19:59:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2819615";"2020-10-07";"19:59:05";"F";"10474";"328";"874";"0";"0.625";"0.0"
"2824005";"2020-10-07";"19:59:10";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2824825";"2020-10-07";"19:59:10";"F";"10475";"334";"966";"0";"0.654";"0.0"
"2829005";"2020-10-07";"19:59:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2831675";"2020-10-07";"19:59:17";"F";"10476";"445";"1273";"0";"0.650";"0.0"
"2836005";"2020-10-07";"19:59:22";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2836445";"2020-10-07";"19:59:22";"F";"10477";"429";"1440";"0";"0.702";"0.0"
"2841005";"2020-10-07";"19:59:27";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2843065";"2020-10-07";"19:59:29";"F";"10478";"393";"1109";"0";"0.646";"0.0"
"2848005";"2020-10-07";"19:59:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2849535";"2020-10-07";"19:59:35";"F";"10479";"396";"1282";"0";"0.691";"0.0"
"2854005";"2020-10-07";"19:59:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2857135";"2020-10-07";"19:59:43";"F";"10480";"470";"1052";"0";"0.553";"0.0"
"2862005";"2020-10-07";"19:59:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2864405";"2020-10-07";"19:59:50";"F";"10481";"314";"1037";"0";"0.697";"0.0"
"2868005";"2020-10-07";"19:59:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2871295";"2020-10-07";"19:59:57";"F";"10482";"520";"1321";"0";"0.606";"0.0"
"2875005";"2020-10-07";"20:00:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2877405";"2020-10-07";"20:00:03";"F";"10483";"364";"1170";"0";"0.689";"0.0"
"2881005";"2020-10-07";"20:00:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2883745";"2020-10-07";"20:00:09";"F";"10484";"278";"1232";"0";"0.774";"0.0"
"2888005";"2020-10-07";"20:00:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2892495";"2020-10-07";"20:00:18";"F";"10485";"479";"1264";"0";"0.621";"0.0"
"2897005";"2020-10-07";"20:00:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2899605";"2020-10-07";"20:00:25";"F";"10486";"495";"1422";"0";"0.652";"0.0"
"2904005";"2020-10-07";"20:00:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.6 ";""
"2911735";"2020-10-07";"20:00:37";"F";"10487";"302";"827";"0";"0.635";"0.0"
"2916005";"2020-10-07";"20:00:42";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"2917855";"2020-10-07";"20:00:43";"F";"10488";"307";"683";"0";"0.551";"0.0"
"2922005";"2020-10-07";"20:00:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"2924435";"2020-10-07";"20:00:50";"F";"10489";"454";"1154";"0";"0.607";"0.0"
"2928005";"2020-10-07";"20:00:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"2935155";"2020-10-07";"20:01:01";"F";"10490";"554";"1413";"0";"0.608";"0.0"
"2940005";"2020-10-07";"20:01:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"2947535";"2020-10-07";"20:01:13";"F";"10491";"381";"1104";"0";"0.655";"0.0"
"2952005";"2020-10-07";"20:01:18";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"2952495";"2020-10-07";"20:01:18";"F";"10492";"404";"1141";"0";"0.646";"0.0"
"2957005";"2020-10-07";"20:01:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"2957425";"2020-10-07";"20:01:23";"F";"10493";"280";"1075";"0";"0.740";"0.0"
"2962005";"2020-10-07";"20:01:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"2963535";"2020-10-07";"20:01:29";"F";"10494";"417";"1215";"0";"0.657";"0.0"
"2968005";"2020-10-07";"20:01:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"2980155";"2020-10-07";"20:01:46";"F";"10495";"419";"999";"0";"0.581";"0.0"
"2985005";"2020-10-07";"20:01:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2986935";"2020-10-07";"20:01:52";"F";"10496";"321";"1107";"0";"0.710";"0.0"
"2991005";"2020-10-07";"20:01:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"2993385";"2020-10-07";"20:01:59";"F";"10497";"466";"1361";"0";"0.658";"0.0"
"2997005";"2020-10-07";"20:02:03";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3002535";"2020-10-07";"20:02:08";"F";"10498";"295";"1203";"0";"0.755";"0.0"
"3007005";"2020-10-07";"20:02:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3009885";"2020-10-07";"20:02:15";"F";"10499";"327";"1392";"0";"0.765";"0.0"
"3014005";"2020-10-07";"20:02:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3017785";"2020-10-07";"20:02:23";"F";"10500";"331";"953";"0";"0.653";"0.0"
"3022005";"2020-10-07";"20:02:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3024205";"2020-10-07";"20:02:30";"F";"10501";"149";"1059";"0";"0.859";"0.0"
"3029005";"2020-10-07";"20:02:35";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3030785";"2020-10-07";"20:02:36";"F";"10502";"227";"1012";"0";"0.776";"0.0"
"3034005";"2020-10-07";"20:02:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3038125";"2020-10-07";"20:02:44";"F";"10503";"407";"1180";"0";"0.655";"0.0"
"3043005";"2020-10-07";"20:02:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3043295";"2020-10-07";"20:02:49";"F";"10504";"284";"1119";"0";"0.746";"0.0"
"3048005";"2020-10-07";"20:02:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3048165";"2020-10-07";"20:02:54";"F";"10505";"295";"1284";"0";"0.770";"0.0"
"3053005";"2020-10-07";"20:02:59";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3055455";"2020-10-07";"20:03:01";"F";"10506";"394";"1137";"0";"0.653";"0.0"
"3060005";"2020-10-07";"20:03:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3061935";"2020-10-07";"20:03:07";"F";"10507";"313";"1361";"0";"0.770";"0.0"
"3065005";"2020-10-07";"20:03:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3066945";"2020-10-07";"20:03:12";"F";"10508";"409";"1277";"0";"0.680";"0.0"
"3070005";"2020-10-07";"20:03:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3093915";"2020-10-07";"20:03:39";"F";"10509";"214";"569";"0";"0.624";"0.0"
"3097005";"2020-10-07";"20:03:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3103905";"2020-10-07";"20:03:49";"F";"10510";"229";"582";"0";"0.607";"0.0"
"3107005";"2020-10-07";"20:03:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3110445";"2020-10-07";"20:03:56";"F";"10511";"260";"814";"0";"0.681";"0.0"
"3114005";"2020-10-07";"20:04:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3115485";"2020-10-07";"20:04:01";"F";"10512";"145";"696";"0";"0.792";"0.0"
"3119005";"2020-10-07";"20:04:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3122605";"2020-10-07";"20:04:08";"F";"10513";"267";"703";"0";"0.620";"0.0"
"3127005";"2020-10-07";"20:04:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3127285";"2020-10-07";"20:04:13";"F";"10514";"192";"560";"0";"0.657";"0.0"
"3131005";"2020-10-07";"20:04:17";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3134885";"2020-10-07";"20:04:20";"F";"10515";"173";"505";"0";"0.657";"0.0"
"3139005";"2020-10-07";"20:04:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"3144945";"2020-10-07";"20:04:30";"F";"10516";"142";"439";"0";"0.677";"0.0"
"3148005";"2020-10-07";"20:04:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"3150035";"2020-10-07";"20:04:36";"F";"10517";"153";"497";"0";"0.692";"0.0"
"3155005";"2020-10-07";"20:04:41";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"3162535";"2020-10-07";"20:04:48";"F";"10518";"267";"700";"0";"0.619";"0.0"
"3166005";"2020-10-07";"20:04:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"3168595";"2020-10-07";"20:04:54";"F";"10519";"187";"723";"0";"0.741";"0.0"
"3168600";"2020-10-07";"20:04:54";"SCHE";"";"Chart stop ";""
"3172005";"2020-10-07";"20:04:58";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 32.0 ";""
"3217000";"2020-10-07";"20:05:42";"SCHS";"";"Chart start ";""
"3217005";"2020-10-07";"20:05:43";"C";"";"File Nr. 423 | File Dev. ID #1, DIVING-PAM-II:  ";""
"3274365";"2020-10-07";"20:06:40";"F";"10520";"488";"826";"0";"0.409";"0.0"
"3278005";"2020-10-07";"20:06:44";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3279845";"2020-10-07";"20:06:45";"F";"10521";"410";"658";"0";"0.377";"0.0"
"3284005";"2020-10-07";"20:06:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3284925";"2020-10-07";"20:06:50";"F";"10522";"343";"659";"0";"0.480";"0.0"
"3288005";"2020-10-07";"20:06:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3290955";"2020-10-07";"20:06:56";"F";"10523";"477";"967";"0";"0.507";"0.0"
"3294005";"2020-10-07";"20:07:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3295035";"2020-10-07";"20:07:01";"F";"10524";"435";"708";"0";"0.386";"0.0"
"3299005";"2020-10-07";"20:07:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"3301815";"2020-10-07";"20:07:07";"F";"10525";"570";"896";"0";"0.364";"0.0"
"3305005";"2020-10-07";"20:07:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3306145";"2020-10-07";"20:07:12";"F";"10526";"498";"958";"0";"0.480";"0.0"
"3310005";"2020-10-07";"20:07:16";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3318655";"2020-10-07";"20:07:24";"F";"10527";"616";"1003";"0";"0.386";"0.0"
"3322005";"2020-10-07";"20:07:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3326175";"2020-10-07";"20:07:32";"F";"10528";"353";"655";"0";"0.461";"0.0"
"3331005";"2020-10-07";"20:07:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3335465";"2020-10-07";"20:07:41";"F";"10529";"293";"600";"0";"0.512";"0.0"
"3339005";"2020-10-07";"20:07:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3341975";"2020-10-07";"20:07:47";"F";"10530";"589";"915";"0";"0.356";"0.0"
"3345005";"2020-10-07";"20:07:51";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3347695";"2020-10-07";"20:07:53";"F";"10531";"389";"619";"0";"0.372";"0.0"
"3351005";"2020-10-07";"20:07:57";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3352345";"2020-10-07";"20:07:58";"F";"10532";"330";"741";"0";"0.555";"0.0"
"3356005";"2020-10-07";"20:08:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3365145";"2020-10-07";"20:08:11";"F";"10533";"219";"660";"0";"0.668";"0.0"
"3369005";"2020-10-07";"20:08:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3374645";"2020-10-07";"20:08:20";"F";"10534";"270";"997";"0";"0.729";"0.0"
"3378005";"2020-10-07";"20:08:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3380905";"2020-10-07";"20:08:26";"F";"10535";"418";"1189";"0";"0.648";"0.0"
"3384005";"2020-10-07";"20:08:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3390405";"2020-10-07";"20:08:36";"F";"10536";"389";"675";"0";"0.424";"0.0"
"3394005";"2020-10-07";"20:08:40";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3398885";"2020-10-07";"20:08:44";"F";"10537";"419";"1002";"0";"0.582";"0.0"
"3402005";"2020-10-07";"20:08:48";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3404865";"2020-10-07";"20:08:50";"F";"10538";"566";"1073";"0";"0.473";"0.0"
"3408005";"2020-10-07";"20:08:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3410895";"2020-10-07";"20:08:56";"F";"10539";"597";"1039";"0";"0.425";"0.0"
"3414005";"2020-10-07";"20:09:00";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3415975";"2020-10-07";"20:09:01";"F";"10540";"414";"1109";"0";"0.627";"0.0"
"3419005";"2020-10-07";"20:09:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3423915";"2020-10-07";"20:09:09";"F";"10541";"396";"688";"0";"0.424";"0.0"
"3427005";"2020-10-07";"20:09:13";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3431975";"2020-10-07";"20:09:17";"F";"10542";"178";"858";"0";"0.793";"0.0"
"3435005";"2020-10-07";"20:09:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3438635";"2020-10-07";"20:09:24";"F";"10543";"473";"950";"0";"0.502";"0.0"
"3442005";"2020-10-07";"20:09:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3444065";"2020-10-07";"20:09:30";"F";"10544";"529";"1133";"0";"0.533";"0.0"
"3448005";"2020-10-07";"20:09:34";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3460105";"2020-10-07";"20:09:46";"F";"10545";"570";"1171";"0";"0.513";"0.0"
"3464005";"2020-10-07";"20:09:50";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3475465";"2020-10-07";"20:10:01";"F";"10546";"592";"967";"0";"0.388";"0.0"
"3479005";"2020-10-07";"20:10:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3484045";"2020-10-07";"20:10:10";"F";"10547";"706";"1010";"0";"0.301";"0.0"
"3488005";"2020-10-07";"20:10:14";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.9 ";""
"3490235";"2020-10-07";"20:10:16";"F";"10548";"370";"736";"0";"0.497";"0.0"
"3495005";"2020-10-07";"20:10:21";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3495805";"2020-10-07";"20:10:21";"F";"10549";"432";"770";"0";"0.439";"0.0"
"3499005";"2020-10-07";"20:10:25";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3501535";"2020-10-07";"20:10:27";"F";"10550";"441";"1054";"0";"0.582";"0.0"
"3505005";"2020-10-07";"20:10:31";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3507335";"2020-10-07";"20:10:33";"F";"10551";"399";"680";"0";"0.413";"0.0"
"3511005";"2020-10-07";"20:10:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3513555";"2020-10-07";"20:10:39";"F";"10552";"435";"785";"0";"0.446";"0.0"
"3517005";"2020-10-07";"20:10:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3518995";"2020-10-07";"20:10:44";"F";"10553";"431";"773";"0";"0.442";"0.0"
"3523005";"2020-10-07";"20:10:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3524645";"2020-10-07";"20:10:50";"F";"10554";"450";"1300";"0";"0.654";"0.0"
"3528005";"2020-10-07";"20:10:54";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3531405";"2020-10-07";"20:10:57";"F";"10555";"550";"1118";"0";"0.508";"0.0"
"3535005";"2020-10-07";"20:11:01";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3537285";"2020-10-07";"20:11:03";"F";"10556";"511";"1060";"0";"0.518";"0.0"
"3541005";"2020-10-07";"20:11:07";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3541335";"2020-10-07";"20:11:07";"F";"10557";"413";"1221";"0";"0.662";"0.0"
"3545005";"2020-10-07";"20:11:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3550375";"2020-10-07";"20:11:16";"F";"10558";"419";"1014";"0";"0.587";"0.0"
"3554005";"2020-10-07";"20:11:20";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3554885";"2020-10-07";"20:11:20";"F";"10559";"448";"975";"0";"0.541";"0.0"
"3558005";"2020-10-07";"20:11:24";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3560965";"2020-10-07";"20:11:26";"F";"10560";"458";"1080";"0";"0.576";"0.0"
"3564005";"2020-10-07";"20:11:30";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3566605";"2020-10-07";"20:11:32";"F";"10561";"549";"1065";"0";"0.485";"0.0"
"3570005";"2020-10-07";"20:11:36";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3573575";"2020-10-07";"20:11:39";"F";"10562";"375";"1214";"0";"0.691";"0.0"
"3577005";"2020-10-07";"20:11:43";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3579185";"2020-10-07";"20:11:45";"F";"10563";"515";"1237";"0";"0.584";"0.0"
"3583005";"2020-10-07";"20:11:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
"3586885";"2020-10-07";"20:11:52";"F";"10564";"340";"860";"0";"0.605";"0.0"
"3590005";"2020-10-07";"20:11:56";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.7 ";""
"3594495";"2020-10-07";"20:12:00";"F";"10565";"372";"951";"0";"0.609";"0.0"
"3594500";"2020-10-07";"20:12:00";"SCHE";"";"Chart stop ";""
"3598005";"2020-10-07";"20:12:04";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.8 ";""
