nursery,geno,genoN,max_temp,fvfmraw,fvfm,.fitted,ed50
um,15y,g191,32,0.638,0.638,0.6687078861240697,35.10875293671474
um,15y,g191,32,0.634,0.634,0.6687078861240697,35.10875293671474
um,15y,g191,30,0.637,0.637,0.6707377114909715,35.10875293671474
um,15y,g191,30,0.691,0.691,0.6707377114909715,35.10875293671474
um,o.85,g230,38,0.11,0.11,0.059016834488401074,35.60065070520455
um,o.85,g230,38,0.12,0.12,0.059016834488401074,35.60065070520455
um,o.85,g230,37,0.202,0.202,0.1331095425133602,35.60065070520455
um,o.85,g230,37,0.527,0,0.1331095425133602,35.60065070520455
um,o.85,g230,36,0.246,0.246,0.26380482690955676,35.60065070520455
um,o.85,g230,36,0.294,0.294,0.26380482690955676,35.60065070520455
um,o.85,g230,35,0.376,0.376,0.4238650632156556,35.60065070520455
um,o.85,g230,35,0.404,0.404,0.4238650632156556,35.60065070520455
um,o.85,g230,34,0.631,0.631,0.548401863411183,35.60065070520455
um,o.85,g230,34,0.608,0.608,0.548401863411183,35.60065070520455
um,o.85,g230,33,0.582,0.582,0.6140081065671006,35.60065070520455
um,o.85,g230,33,0.528,0.528,0.6140081065671006,35.60065070520455
um,o.85,g230,32,0.657,0.657,0.6410599308370194,35.60065070520455
um,o.85,g230,32,0.687,0.687,0.6410599308370194,35.60065070520455
um,o.85,g230,30,0.653,0.653,0.6541488775418894,35.60065070520455
um,o.85,g230,30,0.627,0.627,0.6541488775418894,35.60065070520455
um,41y,g205,38,0.139,0.139,0.10583106025723113,35.55225400281984
um,41y,g205,37,0.201,0.201,0.17926794678188818,35.55225400281984
um,41y,g205,37,0.182,0.182,0.17926794678188818,35.55225400281984
um,41y,g205,36,0.26,0.26,0.28131581687047275,35.55225400281984
um,41y,g205,36,0.269,0.269,0.28131581687047275,35.55225400281984
um,41y,g205,35,0.37,0.37,0.397498819616069,35.55225400281984
um,41y,g205,35,0.377,0.377,0.397498819616069,35.55225400281984
um,41y,g205,34,0.534,0.534,0.5019359625069445,35.55225400281984
um,41y,g205,34,0.492,0.492,0.5019359625069445,35.55225400281984
um,41y,g205,33,0.614,0.614,0.5767602342909575,35.55225400281984
um,41y,g205,32,0.646,0.646,0.6215458621979496,35.55225400281984
um,41y,g205,32,0.645,0.645,0.6215458621979496,35.55225400281984
um,41y,g205,30,0.612,0.612,0.6567607579971692,35.55225400281984
um,41y,g205,30,0.634,0.634,0.6567607579971692,35.55225400281984
um,37y,g201,38,0.354,0,0.0405610403410457,35.19192606612142
um,37y,g201,38,0.313,0,0.0405610403410457,35.19192606612142
um,37y,g201,38,0.354,0,0.0405610403410457,35.19192606612142
um,37y,g201,38,0.313,0,0.0405610403410457,35.19192606612142
um,37y,g201,37,0.194,0.194,0.0949465450167033,35.19192606612142
um,37y,g201,36,0.226,0.226,0.20222159693160566,35.19192606612142
um,37y,g201,36,0.168,0.168,0.20222159693160566,35.19192606612142
um,37y,g201,35,0.344,0.344,0.35835032423981467,35.19192606612142
um,37y,g201,35,0.341,0.341,0.35835032423981467,35.19192606612142
um,37y,g201,34,0.566,0.566,0.5045471969316577,35.19192606612142
um,37y,g201,34,0.428,0.428,0.5045471969316577,35.19192606612142
um,37y,g201,33,0.623,0.623,0.5927351745761396,35.19192606612142
um,37y,g201,33,0.618,0.618,0.5927351745761396,35.19192606612142
um,37y,g201,32,0.618,0.618,0.6318006674695813,35.19192606612142
um,37y,g201,32,0.665,0.665,0.6318006674695813,35.19192606612142
um,37y,g201,30,0.618,0.618,0.6513706539033911,35.19192606612142
um,37y,g201,30,0.638,0.638,0.6513706539033911,35.19192606612142
um,64y,g219,38,0.421,0,0.01606200263360407,35.53330539482622
um,64y,g219,37,0.384,0,0.06315242637006739,35.53330539482622
um,64y,g219,37,0.37,0,0.06315242637006739,35.53330539482622
um,64y,g219,37,0.384,0,0.06315242637006739,35.53330539482622
um,64y,g219,37,0.37,0,0.06315242637006739,35.53330539482622
um,64y,g219,36,0.266,0.266,0.2083118056708374,35.53330539482622
um,64y,g219,36,0.234,0.234,0.2083118056708374,35.53330539482622
um,64y,g219,35,0.447,0.447,0.4386244763234146,35.53330539482622
um,64y,g219,35,0.425,0.425,0.4386244763234146,35.53330539482622
um,64y,g219,34,0.569,0.569,0.5788111618787543,35.53330539482622
um,64y,g219,34,0.507,0.507,0.5788111618787543,35.53330539482622
um,64y,g219,33,0.675,0.675,0.6203600110910561,35.53330539482622
um,64y,g219,33,0.609,0.609,0.6203600110910561,35.53330539482622
um,64y,g219,32,0.616,0.616,0.6293928596859902,35.53330539482622
um,64y,g219,32,0.625,0.625,0.6293928596859902,35.53330539482622
um,64y,g219,30,0.692,0.692,0.6314569813766483,35.53330539482622
um,64y,g219,30,0.611,0.611,0.6314569813766483,35.53330539482622
um,47y,g209,38,0.388,0,0.0012236234370185336,35.4525438874626
um,47y,g209,38,0.326,0,0.0012236234370185336,35.4525438874626
um,47y,g209,38,0.388,0,0.0012236234370185336,35.4525438874626
um,47y,g209,38,0.326,0,0.0012236234370185336,35.4525438874626
um,47y,g209,37,0.472,0,0.013238808335511163,35.4525438874626
um,47y,g209,37,0.389,0,0.013238808335511163,35.4525438874626
um,47y,g209,37,0.472,0,0.013238808335511163,35.4525438874626
um,47y,g209,37,0.389,0,0.013238808335511163,35.4525438874626
um,47y,g209,35,0.452,0.452,0.4812884621480102,35.4525438874626
um,47y,g209,35,0.517,0.517,0.4812884621480102,35.4525438874626
um,47y,g209,34,0.587,0.587,0.6183907707557931,35.4525438874626
um,47y,g209,34,0.618,0.618,0.6183907707557931,35.4525438874626
um,47y,g209,33,0.619,0.619,0.6317113587736779,35.4525438874626
um,47y,g209,33,0.644,0.644,0.6317113587736779,35.4525438874626
um,47y,g209,32,0.636,0.636,0.6326443683822283,35.4525438874626
um,47y,g209,32,0.628,0.628,0.6326443683822283,35.4525438874626
um,47y,g209,30,0.672,0.672,0.6327066575578446,35.4525438874626
um,47y,g209,30,0.621,0.621,0.6327066575578446,35.4525438874626
um,68y,g222,38,0.44,0,0.016804085858198866,35.25224360617314
um,68y,g222,38,0.448,0,0.016804085858198866,35.25224360617314
um,68y,g222,38,0.44,0,0.016804085858198866,35.25224360617314
um,68y,g222,38,0.448,0,0.016804085858198866,35.25224360617314
um,68y,g222,37,0.437,0,0.057513237955923016,35.25224360617314
um,68y,g222,36,0.188,0.188,0.17524811208228694,35.25224360617314
um,68y,g222,36,0.222,0.222,0.17524811208228694,35.25224360617314
um,68y,g222,35,0.344,0.344,0.3876551984672277,35.25224360617314
um,68y,g222,35,0.409,0.409,0.3876551984672277,35.25224360617314
um,68y,g222,34,0.593,0.593,0.5638568391747864,35.25224360617314
um,68y,g222,34,0.523,0.523,0.5638568391747864,35.25224360617314
um,68y,g222,33,0.678,0.678,0.635429707559402,35.25224360617314
um,68y,g222,33,0.604,0.604,0.635429707559402,35.25224360617314
um,68y,g222,32,0.619,0.619,0.6551913006624012,35.25224360617314
um,68y,g222,32,0.723,0.723,0.6551913006624012,35.25224360617314
um,68y,g222,30,0.68,0.68,0.6608741455483979,35.25224360617314
um,68y,g222,30,0.612,0.612,0.6608741455483979,35.25224360617314
um,36y,g200,38,NA,0,0.04997665217992726,35.23250617345025
um,36y,g200,38,0.489,0,0.04997665217992726,35.23250617345025
um,36y,g200,38,NA,0,0.04997665217992726,35.23250617345025
um,36y,g200,38,0.489,0,0.04997665217992726,35.23250617345025
um,36y,g200,37,0.244,0.244,0.11045090410945198,35.23250617345025
um,36y,g200,36,0.216,0.216,0.22235923937599414,35.23250617345025
um,36y,g200,36,0.272,0.272,0.22235923937599414,35.23250617345025
um,36y,g200,35,0.259,0.259,0.37770925740105743,35.23250617345025
um,36y,g200,35,0.32,0.32,0.37770925740105743,35.23250617345025
um,36y,g200,34,0.603,0.603,0.5220028907330384,35.23250617345025
um,36y,g200,34,0.535,0.535,0.5220028907330384,35.23250617345025
um,36y,g200,33,0.66,0.66,0.6120332236160971,35.23250617345025
um,36y,g200,33,0.655,0.655,0.6120332236160971,35.23250617345025
um,36y,g200,32,0.636,0.636,0.6542494759813919,35.23250617345025
um,36y,g200,32,0.613,0.613,0.6542494759813919,35.23250617345025
um,36y,g200,30,0.643,0.643,0.677150999338432,35.23250617345025
um,36y,g200,30,0.684,0.684,0.677150999338432,35.23250617345025
um,16y,g192,38,0.5,0,0.008039727727137758,35.420310765061
um,16y,g192,38,NA,0,0.008039727727137758,35.420310765061
um,16y,g192,38,0.5,0,0.008039727727137758,35.420310765061
um,16y,g192,38,NA,0,0.008039727727137758,35.420310765061
um,16y,g192,37,0.441,0,0.040481509021430426,35.420310765061
um,16y,g192,37,0.38,0,0.040481509021430426,35.420310765061
um,16y,g192,37,0.441,0,0.040481509021430426,35.420310765061
um,16y,g192,37,0.38,0,0.040481509021430426,35.420310765061
um,16y,g192,36,0.224,0.224,0.1755758005431244,35.420310765061
um,16y,g192,35,0.404,0.404,0.4477881405989879,35.420310765061
um,16y,g192,35,0.469,0.469,0.4477881405989879,35.420310765061
um,16y,g192,34,0.584,0.584,0.6126568498721328,35.420310765061
um,16y,g192,34,0.654,0.654,0.6126568498721328,35.420310765061
um,16y,g192,33,0.649,0.649,0.6522635417401244,35.420310765061
um,16y,g192,33,0.606,0.606,0.6522635417401244,35.420310765061
um,16y,g192,32,0.676,0.676,0.6589183320374308,35.420310765061
um,16y,g192,32,0.662,0.662,0.6589183320374308,35.420310765061
um,16y,g192,30,0.685,0.685,0.6600493814646642,35.420310765061
um,16y,g192,30,0.66,0.66,0.6600493814646642,35.420310765061
um,39y,g203,38,0.236,0.236,0.10189136445249421,35.686333706416505
um,39y,g203,38,0.265,0.265,0.10189136445249421,35.686333706416505
um,39y,g203,37,0.332,0,0.18705636636456957,35.686333706416505
um,39y,g203,36,0.288,0.288,0.3110458212471064,35.686333706416505
um,39y,g203,36,0.284,0.284,0.3110458212471064,35.686333706416505
um,39y,g203,35,0.359,0.359,0.45059679860142415,35.686333706416505
um,39y,g203,35,0.475,0.475,0.45059679860142415,35.686333706416505
um,39y,g203,34,0.629,0.629,0.5668816165669707,35.686333706416505
um,39y,g203,34,0.689,0.689,0.5668816165669707,35.686333706416505
um,39y,g203,33,0.711,0.711,0.6407742249674735,35.686333706416505
um,39y,g203,33,0.584,0.584,0.6407742249674735,35.686333706416505
um,39y,g203,32,0.652,0.652,0.6793959001126181,35.686333706416505
um,39y,g203,32,0.633,0.633,0.6793959001126181,35.686333706416505
um,39y,g203,30,0.683,0.683,0.704919030333699,35.686333706416505
um,39y,g203,30,0.709,0.709,0.704919030333699,35.686333706416505
um,19y,g193,38,0.15,0.15,0.15890292368290673,36.18221947628841
um,19y,g193,37,0.413,0.413,0.2478908832591167,36.18221947628841
um,19y,g193,37,0.286,0.286,0.2478908832591167,36.18221947628841
um,19y,g193,36,0.291,0.291,0.35528392230728617,36.18221947628841
um,19y,g193,36,0.199,0.199,0.35528392230728617,36.18221947628841
um,19y,g193,35,0.364,0.364,0.4613345714982178,36.18221947628841
um,19y,g193,35,0.452,0.452,0.4613345714982178,36.18221947628841
um,19y,g193,34,0.64,0.64,0.5463154679711426,36.18221947628841
um,19y,g193,34,0.634,0.634,0.5463154679711426,36.18221947628841
um,19y,g193,33,0.654,0.654,0.6031149553935771,36.18221947628841
um,19y,g193,33,0.608,0.608,0.6031149553935771,36.18221947628841
um,19y,g193,32,0.637,0.637,0.636256305284156,36.18221947628841
um,19y,g193,32,0.653,0.653,0.636256305284156,36.18221947628841
um,19y,g193,30,0.602,0.602,0.6626674683202581,36.18221947628841
um,19y,g193,30,0.624,0.624,0.6626674683202581,36.18221947628841
um,38y,g202,38,NA,0,0.020578547214236714,35.34378756110741
um,38y,g202,38,NA,0,0.020578547214236714,35.34378756110741
um,38y,g202,38,NA,0,0.020578547214236714,35.34378756110741
um,38y,g202,38,NA,0,0.020578547214236714,35.34378756110741
um,38y,g202,37,0.405,0,0.06738956260511893,35.34378756110741
um,38y,g202,36,0.214,0.214,0.19372730463121973,35.34378756110741
um,38y,g202,36,0.291,0.291,0.19372730463121973,35.34378756110741
um,38y,g202,35,0.295,0.295,0.4029500024429371,35.34378756110741
um,38y,g202,35,0.409,0.409,0.4029500024429371,35.34378756110741
um,38y,g202,34,0.586,0.586,0.5662582479676728,35.34378756110741
um,38y,g202,34,0.595,0.595,0.5662582479676728,35.34378756110741
um,38y,g202,33,0.69,0.69,0.6320748659569949,35.34378756110741
um,38y,g202,33,0.62,0.62,0.6320748659569949,35.34378756110741
um,38y,g202,32,0.641,0.641,0.650728276563557,35.34378756110741
um,38y,g202,32,0.634,0.634,0.650728276563557,35.34378756110741
um,38y,g202,30,0.608,0.608,0.6563333479179945,35.34378756110741
um,38y,g202,30,0.681,0.681,0.6563333479179945,35.34378756110741
um,90y,g229,38,NA,0,0.004001883875121796,35.45121137040923
um,90y,g229,38,NA,0,0.004001883875121796,35.45121137040923
um,90y,g229,38,NA,0,0.004001883875121796,35.45121137040923
um,90y,g229,38,NA,0,0.004001883875121796,35.45121137040923
um,90y,g229,37,0.505,0,0.02717925214489626,35.45121137040923
um,90y,g229,36,0.101,0.101,0.1591335340783042,35.45121137040923
um,90y,g229,36,0.241,0.241,0.1591335340783042,35.45121137040923
um,90y,g229,35,0.487,0.487,0.466456323356867,35.45121137040923
um,90y,g229,35,0.42,0.42,0.466456323356867,35.45121137040923
um,90y,g229,34,0.641,0.641,0.6200055891600516,35.45121137040923
um,90y,g229,34,0.642,0.642,0.6200055891600516,35.45121137040923
um,90y,g229,33,0.66,0.66,0.6456778620355658,35.45121137040923
um,90y,g229,33,0.659,0.659,0.6456778620355658,35.45121137040923
um,90y,g229,32,0.649,0.649,0.6487227789503688,35.45121137040923
um,90y,g229,32,0.636,0.636,0.6487227789503688,35.45121137040923
um,90y,g229,30,0.64,0.64,0.6490791447886325,35.45121137040923
um,90y,g229,30,0.618,0.618,0.6490791447886325,35.45121137040923
um,60b,g217,38,0.108,0.108,0.021011653469082483,36.002346350907565
um,60b,g217,38,0.047,0.047,0.021011653469082483,36.002346350907565
um,60b,g217,37,0.432,0,0.0991045385283246,36.002346350907565
um,60b,g217,36,0.351,0.351,0.3282065326518898,36.002346350907565
um,60b,g217,36,0.364,0.364,0.3282065326518898,36.002346350907565
um,60b,g217,35,0.543,0.543,0.5606552564307877,36.002346350907565
um,60b,g217,35,0.535,0.535,0.5606552564307877,36.002346350907565
um,60b,g217,34,0.658,0.658,0.6378174649590778,36.002346350907565
um,60b,g217,34,0.619,0.619,0.6378174649590778,36.002346350907565
um,60b,g217,33,0.655,0.655,0.6523834714383955,36.002346350907565
um,60b,g217,33,0.614,0.614,0.6523834714383955,36.002346350907565
um,60b,g217,32,0.651,0.651,0.6546799379458141,36.002346350907565
um,60b,g217,32,0.672,0.672,0.6546799379458141,36.002346350907565
um,60b,g217,30,0.69,0.69,0.6550596847613083,36.002346350907565
um,60b,g217,30,0.666,0.666,0.6550596847613083,36.002346350907565
um,28y,g196,38,0.192,0.192,0.08492285293633547,35.85835944324084
um,28y,g196,38,0.117,0.117,0.08492285293633547,35.85835944324084
um,28y,g196,37,0.38,0,0.17446395654811123,35.85835944324084
um,28y,g196,37,0.213,0.213,0.17446395654811123,35.85835944324084
um,28y,g196,36,0.295,0.295,0.31257746722914587,35.85835944324084
um,28y,g196,36,0.353,0.353,0.31257746722914587,35.85835944324084
um,28y,g196,35,0.449,0.449,0.4622973210157841,35.85835944324084
um,28y,g196,35,0.507,0.507,0.4622973210157841,35.85835944324084
um,28y,g196,34,0.54,0.54,0.5714643495884585,35.85835944324084
um,28y,g196,34,0.581,0.581,0.5714643495884585,35.85835944324084
um,28y,g196,33,0.665,0.665,0.629141856517952,35.85835944324084
um,28y,g196,33,0.619,0.619,0.629141856517952,35.85835944324084
um,28y,g196,32,0.66,0.66,0.6540486745676471,35.85835944324084
um,28y,g196,32,0.634,0.634,0.6540486745676471,35.85835944324084
um,28y,g196,30,0.634,0.634,0.6671424527337446,35.85835944324084
um,28y,g196,30,0.694,0.694,0.6671424527337446,35.85835944324084
um,29y,g197,38,NA,0,0.0018337400418643156,35.405635077424286
um,29y,g197,38,NA,0,0.0018337400418643156,35.405635077424286
um,29y,g197,38,NA,0,0.0018337400418643156,35.405635077424286
um,29y,g197,38,NA,0,0.0018337400418643156,35.405635077424286
um,29y,g197,37,0.384,0,0.016458332402238363,35.405635077424286
um,29y,g197,37,0.431,0,0.016458332402238363,35.405635077424286
um,29y,g197,37,0.384,0,0.016458332402238363,35.405635077424286
um,29y,g197,37,0.431,0,0.016458332402238363,35.405635077424286
um,29y,g197,36,0.138,0.138,0.13168118839817136,35.405635077424286
um,29y,g197,35,0.426,0.426,0.4749697049046981,35.405635077424286
um,29y,g197,35,0.525,0.525,0.4749697049046981,35.405635077424286
um,29y,g197,34,0.685,0.685,0.6353095168746942,35.405635077424286
um,29y,g197,34,0.575,0.575,0.6353095168746942,35.405635077424286
um,29y,g197,33,0.634,0.634,0.6553176368733487,35.405635077424286
um,29y,g197,33,0.639,0.639,0.6553176368733487,35.405635077424286
um,29y,g197,32,0.643,0.643,0.657059027651074,35.405635077424286
um,29y,g197,32,0.632,0.632,0.657059027651074,35.405635077424286
um,29y,g197,30,0.704,0.704,0.6572049481799674,35.405635077424286
um,29y,g197,30,0.698,0.698,0.6572049481799674,35.405635077424286
um,89y,g228,38,NA,0,0.03202300436798484,35.702773861599724
um,89y,g228,38,NA,0,0.03202300436798484,35.702773861599724
um,89y,g228,38,NA,0,0.03202300436798484,35.702773861599724
um,89y,g228,38,NA,0,0.03202300436798484,35.702773861599724
um,89y,g228,36,0.193,0.193,0.25391672244067365,35.702773861599724
um,89y,g228,36,0.343,0.343,0.25391672244067365,35.702773861599724
um,89y,g228,35,0.389,0.389,0.450992739147874,35.702773861599724
um,89y,g228,35,0.51,0.51,0.450992739147874,35.702773861599724
um,89y,g228,34,0.558,0.558,0.5708146007696764,35.702773861599724
um,89y,g228,34,0.537,0.537,0.5708146007696764,35.702773861599724
um,89y,g228,33,0.631,0.631,0.6132257961736528,35.702773861599724
um,89y,g228,33,0.624,0.624,0.6132257961736528,35.702773861599724
um,89y,g228,32,0.656,0.656,0.6248306307994874,35.702773861599724
um,89y,g228,32,0.614,0.614,0.6248306307994874,35.702773861599724
um,89y,g228,30,0.651,0.651,0.6283289472436772,35.702773861599724
um,89y,g228,30,0.594,0.594,0.6283289472436772,35.702773861599724
crf,CRF098,g36,35,0.515,0.515,0.6097749973073413,36.25368586536064
crf,CRF098,g36,35,0.54,0.54,0.6097749973073413,36.25368586536064
crf,CRF098,g36,36,0.45,0.45,0.4198205166861652,36.25368586536064
crf,CRF098,g36,36,0.47,0.47,0.4198205166861652,36.25368586536064
crf,CRF098,g36,37,NA,0,0.07239119358652164,36.25368586536064
crf,CRF098,g36,37,0.423,0,0.07239119358652164,36.25368586536064
crf,CRF098,g36,37,NA,0,0.07239119358652164,36.25368586536064
crf,CRF098,g36,37,0.423,0,0.07239119358652164,36.25368586536064
crf,CRF098,g36,38,0.123,0.123,0.0056336410389513725,36.25368586536064
crf,CRF098,g36,34,0.548,0.548,0.6268137892424149,36.25368586536064
crf,CRF098,g36,34,0.641,0.641,0.6268137892424149,36.25368586536064
crf,CRF098,g36,33,0.648,0.648,0.6277848836635755,36.25368586536064
crf,CRF098,g36,33,0.645,0.645,0.6277848836635755,36.25368586536064
crf,CRF098,g36,32,0.66,0.66,0.6278342571733463,36.25368586536064
crf,CRF098,g36,32,0.744,0.744,0.6278342571733463,36.25368586536064
crf,CRF098,g36,30,0.639,0.639,0.6278366391735561,36.25368586536064
crf,CRF098,g36,30,0.616,0.616,0.6278366391735561,36.25368586536064
crf,CRF008,g2,35,0.543,0.543,0.5217902317369743,36.15599943129641
crf,CRF008,g2,35,0.537,0.537,0.5217902317369743,36.15599943129641
crf,CRF008,g2,36,0.286,0.286,0.3539615086491244,36.15599943129641
crf,CRF008,g2,36,0.409,0.409,0.3539615086491244,36.15599943129641
crf,CRF008,g2,37,0.264,0.264,0.17185554665617248,36.15599943129641
crf,CRF008,g2,37,0.366,0,0.17185554665617248,36.15599943129641
crf,CRF008,g2,38,0.194,0.194,0.0650606961724581,36.15599943129641
crf,CRF008,g2,34,0.631,0.631,0.6061157328821157,36.15599943129641
crf,CRF008,g2,34,0.626,0.626,0.6061157328821157,36.15599943129641
crf,CRF008,g2,33,0.639,0.639,0.6351742578911412,36.15599943129641
crf,CRF008,g2,33,0.555,0.555,0.6351742578911412,36.15599943129641
crf,CRF008,g2,32,0.636,0.636,0.6435829556339558,36.15599943129641
crf,CRF008,g2,32,0.673,0.673,0.6435829556339558,36.15599943129641
crf,CRF008,g2,30,0.642,0.642,0.6463842851898811,36.15599943129641
crf,CRF008,g2,30,0.649,0.649,0.6463842851898811,36.15599943129641
crf,CRF053,g22,35,0.52,0.52,0.4351259217693719,35.60060907210654
crf,CRF053,g22,35,0.481,0.481,0.4351259217693719,35.60060907210654
crf,CRF053,g22,36,0.312,0,0.24116909619534876,35.60060907210654
crf,CRF053,g22,36,0.27,0.27,0.24116909619534876,35.60060907210654
crf,CRF053,g22,37,0.194,0.194,0.09657774225927333,35.60060907210654
crf,CRF053,g22,37,0.216,0.216,0.09657774225927333,35.60060907210654
