dttm,hm,sp,temp,max_temp,tank_set,tank_id
2020-10-13T11:14:16Z,11:14,30,30,38,starboard,S1
2020-10-13T11:14:21Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:21Z,11:14,30,30,36,starboard,S3
2020-10-13T11:14:21Z,11:14,30,29.94,37,starboard,S2
2020-10-13T11:14:21Z,11:14,30,30,38,starboard,S1
2020-10-13T11:14:27Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:27Z,11:14,30,30.06,36,starboard,S3
2020-10-13T11:14:27Z,11:14,30,29.94,37,starboard,S2
2020-10-13T11:14:27Z,11:14,30,30,38,starboard,S1
2020-10-13T11:14:32Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:32Z,11:14,30,30,36,starboard,S3
2020-10-13T11:14:32Z,11:14,30,29.94,37,starboard,S2
2020-10-13T11:14:32Z,11:14,30,30,38,starboard,S1
2020-10-13T11:14:38Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:38Z,11:14,30,30,36,starboard,S3
2020-10-13T11:14:38Z,11:14,30,29.94,37,starboard,S2
2020-10-13T11:14:38Z,11:14,30,30.06,38,starboard,S1
2020-10-13T11:14:43Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:43Z,11:14,30,30,36,starboard,S3
2020-10-13T11:14:43Z,11:14,30,29.94,37,starboard,S2
2020-10-13T11:14:43Z,11:14,30,30.06,38,starboard,S1
2020-10-13T11:14:49Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:49Z,11:14,30,30,36,starboard,S3
2020-10-13T11:14:49Z,11:14,30,29.94,37,starboard,S2
2020-10-13T11:14:49Z,11:14,30,30.06,38,starboard,S1
2020-10-13T11:14:54Z,11:14,30,30,35,starboard,S4
2020-10-13T11:14:54Z,11:14,30,30,36,starboard,S3
2020-10-13T11:14:54Z,11:14,30,29.94,37,starboard,S2
2020-10-13T11:14:54Z,11:14,30,30,38,starboard,S1
2020-10-13T11:15:00Z,11:15,30,30,35,starboard,S4
2020-10-13T11:15:00Z,11:15,30,30,36,starboard,S3
2020-10-13T11:15:00Z,11:15,30,29.94,37,starboard,S2
2020-10-13T11:15:00Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:05Z,11:15,30,30,35,starboard,S4
2020-10-13T11:15:05Z,11:15,30,30,36,starboard,S3
2020-10-13T11:15:05Z,11:15,30,29.94,37,starboard,S2
2020-10-13T11:15:05Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:11Z,11:15,30,30,35,starboard,S4
2020-10-13T11:15:11Z,11:15,30,30,36,starboard,S3
2020-10-13T11:15:11Z,11:15,30,29.94,37,starboard,S2
2020-10-13T11:15:11Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:16Z,11:15,30,30,35,starboard,S4
2020-10-13T11:15:16Z,11:15,30,30,36,starboard,S3
2020-10-13T11:15:16Z,11:15,30,30,37,starboard,S2
2020-10-13T11:15:16Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:22Z,11:15,30,29.94,35,starboard,S4
2020-10-13T11:15:22Z,11:15,30,30.06,36,starboard,S3
2020-10-13T11:15:22Z,11:15,30,30,37,starboard,S2
2020-10-13T11:15:22Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:27Z,11:15,30,29.94,35,starboard,S4
2020-10-13T11:15:27Z,11:15,30,30.06,36,starboard,S3
2020-10-13T11:15:27Z,11:15,30,30,37,starboard,S2
2020-10-13T11:15:27Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:33Z,11:15,30,29.94,35,starboard,S4
2020-10-13T11:15:33Z,11:15,30,30,36,starboard,S3
2020-10-13T11:15:33Z,11:15,30,30,37,starboard,S2
2020-10-13T11:15:33Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:38Z,11:15,30,29.94,35,starboard,S4
2020-10-13T11:15:38Z,11:15,30,30.06,36,starboard,S3
2020-10-13T11:15:38Z,11:15,30,30.06,37,starboard,S2
2020-10-13T11:15:38Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:44Z,11:15,30,29.94,35,starboard,S4
2020-10-13T11:15:44Z,11:15,30,30,36,starboard,S3
2020-10-13T11:15:44Z,11:15,30,30.06,37,starboard,S2
2020-10-13T11:15:44Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:49Z,11:15,30,29.94,35,starboard,S4
2020-10-13T11:15:49Z,11:15,30,30,36,starboard,S3
2020-10-13T11:15:49Z,11:15,30,30.06,37,starboard,S2
2020-10-13T11:15:49Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:15:55Z,11:15,30,29.94,35,starboard,S4
2020-10-13T11:15:55Z,11:15,30,30,36,starboard,S3
2020-10-13T11:15:55Z,11:15,30,30.12,37,starboard,S2
2020-10-13T11:15:55Z,11:15,30,30.06,38,starboard,S1
2020-10-13T11:16:00Z,11:16,30,29.94,35,starboard,S4
2020-10-13T11:16:00Z,11:16,30,30,36,starboard,S3
2020-10-13T11:16:00Z,11:16,30,30.12,37,starboard,S2
2020-10-13T11:16:00Z,11:16,30,30,38,starboard,S1
2020-10-13T11:16:06Z,11:16,30,29.94,35,starboard,S4
2020-10-13T11:16:06Z,11:16,30,30.06,36,starboard,S3
2020-10-13T11:16:06Z,11:16,30,30.12,37,starboard,S2
2020-10-13T11:16:06Z,11:16,30,30,38,starboard,S1
2020-10-13T11:16:13Z,11:16,30,30,35,starboard,S4
2020-10-13T11:16:13Z,11:16,30,30.06,36,starboard,S3
2020-10-13T11:16:13Z,11:16,30,30.12,37,starboard,S2
2020-10-13T11:16:13Z,11:16,30,30,38,starboard,S1
2020-10-13T11:16:18Z,11:16,30,30,35,starboard,S4
2020-10-13T11:16:18Z,11:16,30,30,36,starboard,S3
2020-10-13T11:16:18Z,11:16,30,30.19,37,starboard,S2
2020-10-13T11:16:18Z,11:16,30,30,38,starboard,S1
2020-10-13T11:16:24Z,11:16,30,30,35,starboard,S4
2020-10-13T11:16:24Z,11:16,30,30.06,36,starboard,S3
2020-10-13T11:16:24Z,11:16,30,30.19,37,starboard,S2
