"2020-10-14";"00:02:17";"WinControl (rev 1112) report file"
"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR"
"0";"";"";"D";"";"Device Nr: #1, DIVING-PAM-II (UWFD0100A) ";""
"0";"2020-10-13";"20:13:19";"SCHS";"";"Chart start ";""
"5";"2020-10-13";"20:13:20";"C";"";"File Nr. 503 | File Dev. ID #1, DIVING-PAM-II:  ";""
"4319215";"2020-10-13";"21:25:19";"F";"13014";"272";"674";"0";"0.596";"0.0"
"4323005";"2020-10-13";"21:25:23";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4324385";"2020-10-13";"21:25:24";"F";"13015";"230";"593";"0";"0.612";"0.0"
"4329005";"2020-10-13";"21:25:29";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4344665";"2020-10-13";"21:25:44";"F";"13016";"191";"540";"0";"0.646";"0.0"
"4349005";"2020-10-13";"21:25:49";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4350065";"2020-10-13";"21:25:50";"F";"13017";"167";"469";"0";"0.644";"0.0"
"4355005";"2020-10-13";"21:25:55";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4357975";"2020-10-13";"21:25:57";"F";"13018";"223";"604";"0";"0.631";"0.0"
"4361025";"2020-10-13";"21:26:01";"F";"13019";"186";"470";"0";"0.604";"0.0"
"4362005";"2020-10-13";"21:26:02";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4366005";"2020-10-13";"21:26:06";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4366885";"2020-10-13";"21:26:06";"F";"13020";"240";"598";"0";"0.599";"0.0"
"4370995";"2020-10-13";"21:26:10";"F";"13021";"202";"576";"0";"0.649";"0.0"
"4371005";"2020-10-13";"21:26:11";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4375005";"2020-10-13";"21:26:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4400735";"2020-10-13";"21:26:40";"F";"13022";"249";"717";"0";"0.653";"0.0"
"4405005";"2020-10-13";"21:26:45";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.2 ";""
"4408335";"2020-10-13";"21:26:48";"F";"13023";"172";"604";"0";"0.715";"0.0"
"4413005";"2020-10-13";"21:26:53";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4421845";"2020-10-13";"21:27:01";"F";"13024";"167";"458";"0";"0.635";"0.0"
"4425005";"2020-10-13";"21:27:05";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4430045";"2020-10-13";"21:27:10";"F";"13025";"181";"497";"0";"0.636";"0.0"
"4435005";"2020-10-13";"21:27:15";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4443135";"2020-10-13";"21:27:23";"F";"13026";"299";"879";"0";"0.660";"0.0"
"4448005";"2020-10-13";"21:27:28";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4449575";"2020-10-13";"21:27:29";"F";"13027";"346";"850";"0";"0.593";"0.0"
"4452245";"2020-10-13";"21:27:32";"F";"13028";"297";"722";"0";"0.589";"0.0"
"4453005";"2020-10-13";"21:27:33";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4457005";"2020-10-13";"21:27:37";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4461245";"2020-10-13";"21:27:41";"F";"13029";"249";"723";"0";"0.656";"0.0"
"4466005";"2020-10-13";"21:27:46";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
"4467385";"2020-10-13";"21:27:47";"F";"13030";"198";"685";"0";"0.711";"0.0"
"4467390";"2020-10-13";"21:27:47";"SCHE";"";"Chart stop ";""
"4472005";"2020-10-13";"21:27:52";"SPEC";"";"PAR: - 32768; Depth: 0.1; Temp.: 31.3 ";""
